customer_id,customer_payment,customer_balance
ca3934f2-f6e4-4c6f-b8a6-4ed317c0fdd1,,50000
90c2c336-844c-419a-8f14-259160dd6a06,,50000
421ff0e1-d581-4f53-806e-c9db34c22cd9,,50000
8ba66708-5bd8-4e60-8b2a-0a41ab08a0fb,,50000
ad6e28d5-3308-45ab-82b3-860f2253d1c8,,50000
3b0eb2bd-6a8a-42ed-85ff-9e3c994153c9,,50000
6e6bb83a-d6c9-404b-8a2d-26d88a57a431,,50000
57b8a65d-b85c-47b4-aa84-7aa82f22f3be,,50000
20bfbada-2434-4b84-9c75-d3d105d1d730,,50000
6a951283-49b0-4131-a4d5-75c9aae47e2a,,50000
a41e0ef4-423e-43b4-ac89-34230519b3e5,,50000
7ac50fd6-ea11-4e05-9216-3b58805285ba,,50000
19a5e207-1115-4b37-b7ba-206415ca694b,,50000
d3f66e8c-8138-41ae-925d-640fb5c19d07,,50000
accd5402-8a96-4d21-9203-99a3e9e936cf,,50000
99d28172-ed36-478d-8e03-637c466139c9,,50000
5d53729a-649e-49a3-8fa2-292da695b12e,,50000
9b71c389-84a9-471d-87e5-6ed39d0d4ee1,,50000
b85e4dde-c0cb-4758-b5c5-7a0b1c494e8e,,50000
a3a3ea75-9aa2-4ba3-9f33-6d3bdbe22622,,50000
a801be74-60ea-43c6-9b18-de0ba0303cda,,50000
a383471f-3a3d-4a44-a936-281686c79cf8,,50000
c9e627a6-c9da-41d1-9327-525aa1043a57,,50000
d6aa691c-5a4b-4513-890a-dc9ca733fb90,,50000
fa4f8ea7-dcd5-46a8-804f-d01983be4ed8,,50000
19ac9af7-080e-4e3b-bab9-3a7c8334d054,,50000
3942ff2f-1ceb-4ef8-a2e3-e0e9d0a27266,,50000
347f327f-77e8-4d2b-b928-f75fae5556e1,,50000
1173e3af-d46e-446f-97cc-a9d77957de96,,50000
499f6d29-a32d-4d6f-aab1-e86222a14401,,50000
59a7e451-220c-49f0-b0bb-948e4f533b8a,,50000
e3838a82-d616-4fbb-97ef-c26449aa9b80,,50000
f5750fb9-2d40-4cb6-8059-9560b5737aa3,,50000
699232b1-e28e-4296-b360-af150ab5c1ff,,50000
44bb93ed-9e2b-449e-94b3-08d533a32ae4,,50000
ac798abf-fb1c-4a12-a1cc-1497ebfd4678,,50000
85a4a894-27f4-479b-befa-a15f8c70ff01,,50000
e331d148-12ed-49f7-b390-9f20ffaf75bc,,50000
ec917887-e0b7-48d7-b8e6-01889d0ea2a9,,50000
c6887545-338c-4ae6-9c1b-b3084a53c46f,,50000
e7afccd4-ca1d-49a0-9926-85654c10e766,,50000
f9c17bcb-43e6-4aac-a755-8cf3f7c26e60,,50000
1b85d51d-730b-40f1-a6b8-996173446fcd,,50000
b08f0be1-fd4b-4787-bd6c-21dd9d99cf97,,50000
64743ec4-dfa7-4c16-a5fb-933b13df9161,,50000
e66be7b3-10e9-4e31-93a7-05b6875648e1,,50000
f5137c1d-3e53-4ebd-bc52-788b84e78465,,50000
d1a71eb7-bbd9-4b40-a703-c40ae9cba68d,,50000
2b2c06c4-b995-49f6-964b-48cb22f75d6d,,50000
9be9fc0c-14fe-40ee-92a6-9031ba9764e4,,50000
eb20f6d5-799d-4b6c-b490-d47153684fba,,50000
8b1ada19-caf0-453b-b22f-cdd0a38b45f1,,50000
d5520a5f-689b-4ea8-9661-99ad40eba793,,50000
24ce7207-11a1-4303-9785-53622f8b7612,,50000
0379796b-6907-46b9-aa19-da0f5a7689bf,,50000
616684f6-d189-46ce-b150-5cb465c0b0bc,,50000
122badad-33c4-4bbd-8bd1-e85928bf5263,,50000
ae9df0ed-0abe-49a3-8f2c-fb7e5dd4625c,,50000
655782aa-00e0-4ff7-b68e-9223159d9dbb,,50000
202b5258-03c5-4409-8f21-39f4ee0c64f0,,50000
978f2aa1-8f78-4c8b-8fcf-7010237899e7,,50000
e189a52e-5042-44bd-9bfb-2f99047c459d,,50000
291636db-b7fa-4c46-9aa9-b72e62c8ade8,,50000
2b2e5040-a490-490b-aa84-3e24ef19282b,,50000
879e5563-0703-4c49-ae2d-47260f81f483,,50000
ac15bbac-45c7-48e2-8db1-359dd344ef4b,,50000
5262fe1b-d59a-4287-9028-3390639c596e,,50000
29db71da-d2ba-4ad8-bdcb-d1e86db28aa1,,50000
4160f2c2-a5f0-4833-b692-1a833e8c2157,,50000
afe0e1df-1c95-4c34-adcb-9ff118175c74,,50000
0de44ee4-1222-4e78-a91e-09b7fbec2d5f,,50000
34e5ee07-9251-42d1-b65b-128006ae8773,,50000
038ce4a0-f5ee-429e-9ebd-5c6321740407,,50000
0d60076c-3652-40d5-a4f8-2d67bd521c90,,50000
512e7748-fea2-4de9-96c9-c428e21e3b0b,,50000
0ea05f62-c694-4350-9ebd-5b385ff4b4b1,,50000
7aaa155e-86d7-4d4f-9921-163ca3b19250,,50000
1b3cf21e-6906-4708-a901-d9cb42386daf,,50000
ef758236-747d-4fb6-abb8-8b2bde5ffd78,,50000
3d9e9626-765c-441a-b886-95ef2efb0229,,50000
fbbff075-c654-4f3c-944d-5d8186c6af5f,,50000
847bdefa-871e-4726-ba73-ea17a03fe3cd,,50000
0af11601-7ae8-4ccc-9c17-0f6a8db0d66c,,50000
7d059faa-0544-419f-b049-7f9fc936096b,,50000
79435286-4f07-4616-a51f-7946f51f7343,,50000
e2074f95-8a94-4dc7-8344-c5bbcc237dc4,,50000
8fee3b19-6ceb-49b1-bdea-ac69227b5236,,50000
c39fb045-eba2-4806-8c8e-db81bc6ae322,,50000
3272fcd8-9be7-4ddc-a567-1ba94c11541d,,50000
ee7a0dc6-65ce-489a-b700-6cf0c47babc6,,50000
f201f39a-e625-4958-95a9-c0d7fa930c7c,,50000
589cc6e8-e495-4d9e-86e0-d517263c304a,,50000
767642bc-9fc5-413a-b782-44fc6a05a1fd,,50000
d99cf8b8-3c24-4924-b3c8-a9c866355e8f,,50000
0d7896bc-2750-4599-85bc-28d1deb6ca63,,50000
c05d0d4d-7f45-47f2-8777-52d225fb6e6d,,50000
7a1c7a00-52d4-4faa-a10b-0e29fdbf29de,,50000
0b87c0e9-ab3f-42e2-804e-8b56ac5e6f1a,,50000
1eb6539b-bbbd-42a6-a083-32f7d3dbd64f,,50000
90373e9a-c545-45aa-a894-df33cb936ed7,,50000
96f3fa86-bc09-4c82-b0c3-4fd7c810f02b,,50000
6594386d-b2fe-4cad-9f0c-dc927c48ed6b,,50000
c83be0e2-ae1c-4d15-bfb3-88bb15273b7c,,50000
6ef267df-77b8-4635-8a33-26a8150b9d34,,50000
eb9bf17f-8a25-476e-bbab-8faac0905b4b,,50000
f2e5f2f8-ecc5-4ace-8396-0536d2fcbbf3,,50000
49a0a1de-5bab-4629-ab74-f3f941fe1850,,50000
aa8f67b9-0e90-43a6-bd4d-ee0bbd2455c2,,50000
0097fb9b-e16f-460a-9982-91460c064b20,,50000
6b74cae6-eec9-42df-9893-b09474b059f6,,50000
26370a82-c714-4779-b840-aaa8b56383df,,50000
1e4d0454-8c38-4f7a-93d5-95dc88e94271,,50000
9e292e32-5883-4079-8d47-0da22dcbd151,,50000
8f113ed4-3344-4c6a-bc12-dea1981a8be2,,50000
724d7dbf-d9b5-4456-94fe-105f1ed144f2,,50000
e833a712-2d14-45be-abee-82f85a508ee2,,50000
2d0cf586-4f66-45f3-89ca-c032893e8576,,50000
811b7c29-d113-4967-9b59-ad5a9da297fb,,50000
8272cb73-0d6e-4211-aa86-00b5ae53f8f3,,50000
83d56f13-23f0-4d93-be68-7ac70344cb42,,50000
cf109502-dbbd-4ad3-8e69-80d2d08df768,,50000
9c74d6a1-4d80-4c9c-b69e-a8d822710a3c,,50000
baa923a6-0e17-418d-9b77-c41b6c48744b,,50000
a8830805-0455-4589-b520-076c6291f51b,,50000
4a41a803-a49f-44bf-82a0-29fa045ac334,,50000
5391dade-6e2a-4101-82d7-6a0911e92fd3,,50000
713e95df-0ae0-4794-8867-b933de9720c8,,50000
d3a1033d-29c4-4f7c-b933-737a9777cfd4,,50000
511a85c9-fc19-4dc0-9f05-e4ee77f4cd31,,50000
6899e74d-01af-4773-952f-199ab32c0cf3,,50000
4c552ac1-9129-473e-b94d-af234e156685,,50000
d811a7cc-34b8-47e2-91d6-cb0d91facc71,,50000
9b7ae54f-8aad-4788-a3c9-eb56b3e2b229,,50000
541726df-d836-4606-a363-a08913e59f41,,50000
f09c96e7-5e73-4aba-85ce-7bafa4831253,,50000
4d95d938-5caa-4b4c-820d-b3e0db2de38a,,50000
b84bdbc5-7d8e-4214-949c-d0d2e7dcfb23,,50000
34811093-2c9e-4aa5-9169-831ef6d9414f,,50000
5a52563b-1528-4ae8-9ec9-a6f8f9a8778b,,50000
e379f48b-aa6a-4167-b8e2-fd618287784d,,50000
1b99c900-bf32-4a52-a188-388c202fdecf,,50000
ba566b3f-d1c9-4ee2-b087-d9046af3865e,,50000
d5228cbe-6c8f-4fee-8e2a-424396974b6b,,50000
af0a00b2-bbac-4ace-8885-1fa6ec675f7d,,50000
aefbed1a-59b4-4514-8618-ff8c3cef8248,,50000
df4faba9-e768-4e6c-9f0c-f4ecd57d1f0a,,50000
5e717c10-1a6d-4724-ab65-5fe6c51fdd76,,50000
86c1e680-5397-4ecf-99bb-28ed4b61b3fc,,50000
163eb70e-6b41-40e0-94b8-f3e6fa7788ad,,50000
6fc97d5e-98a0-482f-86c6-68c15a04519a,,50000
c18fb7ec-a83b-4a18-8759-48b2736f7daf,,50000
c3dd61e8-20a0-4828-b754-4ee7cc8608b0,,50000
445a6cd2-9a70-4c0a-9ed9-7ce129103409,,50000
967cdb55-a190-4ccd-9eb6-dd9bb9b652a7,,50000
05dfb766-7d0b-442e-9803-9a31652c68e4,,50000
4861faed-2d00-4366-a9ee-68027337a7a2,,50000
582d3853-157c-422d-9874-022914413237,,50000
afd7a8c0-78e4-4456-9f87-003c53097b08,,50000
6caa7303-4192-4a26-b81a-a710b220d841,,50000
bbb9e4b9-c2ca-4afd-86c5-b8db476bf4d9,,50000
